3.3	3.233	3.264	3.456	3.87	4.565	5.598	7.024	8.896	11.265	14.18	17.688	21.834	26.661	32.21	38.52	45.628	53.569	62.376	72.08	82.71	94.293	106.854	120.416	135	150.625	167.308	185.064	203.906	223.845	244.89	267.048	290.324	314.721	340.44	367.281	395.244	424.329	454.536	485.865	518.316	551.889	586.584	622.401	659.34	697.401	736.584	776.889	818.316	860.865	904.536	949.329	995.244	1042.281	1090.44	1139.721	1190.124	1241.649	1294.296	1348.065	1402.956	1458.969	1516.104	1574.361	1633.74	1694.241	1755.864	1818.609	1882.476	1947.465	2013.576	2080.809	2149.164	2218.641	2289.24	2360.961	2433.804	2507.769	2582.856	2659.065	2736.396	2814.849	2894.424	2975.121	3056.94	3139.881	3223.944	3309.129	3395.436	3482.865	3571.416	3661.089	3751.884	3843.801	3936.84	4031.001	4126.284	4222.689	4320.216	4418.865
3.4	3.334	3.369	3.57	4	4.72	5.789	7.264	9.2	11.65	14.665	18.294	22.584	27.58	33.325	39.86	47.224	55.454	64.585	74.65	85.68	97.704	110.749	124.84	140	156.25	173.609	192.094	211.72	232.5	254.445	277.564	301.864	327.35	354.025	382.09	411.345	441.79	473.425	506.25	540.265	575.47	611.865	649.45	688.225	728.19	769.345	811.69	855.225	899.95	945.865	992.97	1041.265	1090.75	1141.425	1193.29	1246.345	1300.59	1356.025	1412.65	1470.465	1529.47	1589.665	1651.05	1713.625	1777.39	1842.345	1908.49	1975.825	2044.35	2114.065	2184.97	2257.065	2330.35	2404.825	2480.49	2557.345	2635.39	2714.625	2795.05	2876.665	2959.47	3043.465	3128.65	3215.025	3302.59	3391.345	3481.29	3572.425	3664.75	3758.265	3852.97	3948.865	4045.95	4144.225	4243.69	4344.345	4446.19	4549.225	4653.45
3.5	3.435	3.474	3.684	4.13	4.875	5.98	7.504	9.504	12.035	15.15	18.9	23.334	28.499	34.44	41.2	48.82	57.339	66.794	77.22	88.65	101.115	114.644	129.264	145	161.875	179.91	199.124	219.534	241.155	264	288.08	313.404	339.979	367.81	396.9	427.45	459.26	492.33	526.66	562.25	599.1	637.21	676.58	717.21	759.1	802.25	846.66	892.33	939.26	987.45	1036.9	1087.61	1139.58	1192.81	1247.3	1303.05	1360.06	1418.33	1477.86	1538.65	1600.7	1664.01	1728.58	1794.41	1861.5	1929.85	1999.46	2070.33	2142.46	2215.85	2290.5	2366.41	2443.58	2522.01	2601.7	2682.65	2764.86	2848.33	2933.06	3019.05	3106.3	3194.81	3284.58	3375.61	3467.9	3561.45	3656.26	3752.33	3849.66	3948.25	4048.1	4149.21	4251.58	4355.21	4460.1	4566.25	4673.66	4782.33	4892.26
3.6	3.536	3.579	3.798	4.26	5.03	6.171	7.744	9.808	12.42	15.635	19.506	24.084	29.418	35.555	42.54	50.416	59.224	69.003	79.79	91.62	104.526	118.539	133.688	150	167.5	186.211	206.154	227.348	249.81	273.555	298.596	324.944	352.608	381.595	411.91	443.556	476.734	511.244	547.086	584.26	622.766	662.604	703.774	746.276	790.11	835.276	881.774	929.604	978.766	1029.26	1081.086	1134.244	1188.734	1244.556	1301.71	1360.196	1420.014	1481.164	1543.646	1607.46	1672.606	1739.084	1806.894	1876.036	1946.51	2018.316	2091.454	2165.924	2241.726	2318.86	2397.326	2477.124	2558.254	2640.716	2724.51	2809.636	2896.094	2983.884	3073.006	3163.46	3255.246	3348.364	3442.814	3538.596	3635.71	3734.156	3833.934	3935.044	4037.486	4141.26	4246.366	4352.804	4460.574	4569.676	4680.11	4791.876	4904.974	5019.404	5135.166
3.7	3.637	3.684	3.912	4.39	5.185	6.362	7.984	10.112	12.805	16.12	20.112	24.834	30.337	36.67	43.88	52.012	61.109	71.212	82.36	94.59	107.937	122.434	138.112	155	173.125	192.512	213.184	235.162	258.465	283.11	309.112	336.484	365.237	395.38	426.92	459.862	494.209	530.162	567.521	606.286	646.457	688.034	731.017	775.406	821.201	868.402	917.009	967.022	1018.441	1071.266	1125.497	1181.134	1238.177	1296.626	1356.481	1417.742	1480.409	1544.482	1609.961	1676.846	1745.137	1814.834	1885.937	1958.446	2032.361	2107.682	2184.409	2262.542	2342.081	2423.026	2505.377	2589.134	2674.297	2760.866	2848.841	2938.222	3029.009	3121.202	3214.801	3309.806	3406.217	3504.034	3603.257	3703.886	3805.921	3909.362	4014.209	4120.462	4228.121	4337.186	4447.657	4559.534	4672.817	4787.506	4903.601	5021.102	5140.009	5260.322	5382.041
3.8	3.738	3.789	4.026	4.52	5.34	6.553	8.224	10.416	13.19	16.605	20.718	25.584	31.256	37.785	45.22	53.608	62.994	73.421	84.93	97.56	111.348	126.329	142.536	160	178.75	198.813	220.214	242.976	267.12	292.665	319.628	348.024	377.866	409.165	441.93	476.168	511.884	549.081	587.96	628.321	670.164	713.489	758.296	804.585	852.356	901.609	952.344	1004.561	1058.26	1113.441	1170.104	1228.249	1287.876	1348.985	1411.576	1475.649	1541.204	1608.241	1676.76	1746.761	1818.244	1891.209	1965.656	2041.585	2118.996	2197.889	2278.264	2360.121	2443.46	2528.281	2614.584	2702.369	2791.636	2882.385	2974.616	3068.329	3163.524	3260.201	3358.36	3458.001	3559.124	3661.729	3765.816	3871.385	3978.436	4086.969	4196.984	4308.481	4421.46	4535.921	4651.864	4769.289	4888.196	5008.585	5130.456	5253.809	5378.644	5504.961	5632.76
3.9	3.839	3.894	4.14	4.65	5.495	6.744	8.464	10.72	13.575	17.09	21.324	26.334	32.175	38.9	46.56	55.204	64.879	75.63	87.5	100.53	114.759	130.224	146.96	165	184.375	205.114	227.244	250.79	275.775	302.22	330.144	359.564	390.495	422.95	456.94	492.474	529.559	568.2	608.4	650.36	693.88	738.96	785.6	833.8	883.56	934.88	987.76	1042.2	1098.2	1155.76	1214.88	1275.56	1337.8	1401.6	1466.96	1533.88	1602.36	1672.4	1744	1817.16	1891.88	1968.16	2046	2125.4	2206.36	2288.88	2372.96	2458.6	2545.8	2634.56	2724.88	2816.76	2910.2	3005.2	3101.76	3199.88	3299.56	3400.8	3503.6	3607.96	3713.88	3821.36	3930.4	4041	4153.16	4266.88	4382.16	4499	4617.4	4737.36	4858.88	4981.96	5106.6	5232.8	5360.56	5489.88	5620.76	5753.2	5887.2
4	3.94	3.999	4.254	4.78	5.65	6.935	8.704	11.024	13.96	17.575	21.93	27.084	33.094	40.015	47.9	56.8	66.764	77.839	90.07	103.5	118.17	134.119	151.384	170	190	211.415	234.274	258.604	284.43	311.775	340.66	371.104	403.124	436.735	471.95	508.78	547.234	587.319	629.04	672.4	717.6	764.44	812.92	863.04	914.8	968.2	1023.24	1079.92	1138.24	1198.2	1259.8	1323.04	1387.92	1454.44	1522.6	1592.4	1663.84	1736.92	1811.64	1888	1966	2045.64	2126.92	2209.84	2294.4	2380.6	2468.44	2557.92	2649.04	2741.8	2836.2	2932.24	3029.92	3129.24	3230.2	3332.8	3437.04	3542.92	3650.44	3759.6	3870.4	3982.84	4096.92	4212.64	4330	4449	4569.64	4691.92	4815.84	4941.4	5068.6	5197.44	5327.92	5460.04	5593.8	5729.2	5866.24	6004.92	6145.24
4.1	4.041	4.104	4.368	4.91	5.805	7.126	8.944	11.328	14.345	18.06	22.536	27.834	34.013	41.13	49.24	58.396	68.649	80.048	92.64	106.47	121.581	138.014	155.808	175	195.625	217.716	241.304	266.418	293.085	321.33	351.176	382.644	415.753	450.52	486.96	525.086	564.909	606.438	649.68	694.64	741.321	789.924	840.249	892.296	946.065	1001.556	1058.769	1117.704	1178.361	1240.74	1304.841	1370.664	1438.209	1507.476	1578.465	1651.176	1725.609	1801.764	1879.641	1959.24	2040.561	2123.604	2208.369	2294.856	2383.065	2472.996	2564.649	2658.024	2753.121	2849.94	2948.481	3048.744	3150.729	3254.436	3359.865	3467.016	3575.889	3686.484	3798.801	3912.84	4028.601	4146.084	4265.289	4386.216	4508.865	4633.236	4759.329	4887.144	5016.681	5147.94	5280.921	5415.624	5552.049	5690.196	5830.065	5971.656	6114.969	6260.004	6406.761
4.2	4.142	4.209	4.482	5.04	5.96	7.317	9.184	11.632	14.73	18.545	23.142	28.584	34.932	42.245	50.58	59.992	70.534	82.257	95.21	109.44	124.992	141.909	160.232	180	201.25	224.017	248.334	274.232	301.74	330.885	361.692	394.184	428.382	464.305	501.97	541.392	582.584	625.557	670.32	716.88	765.242	815.409	867.582	921.561	977.346	1034.937	1094.334	1155.537	1218.546	1283.361	1349.982	1418.409	1488.642	1560.681	1634.526	1710.177	1787.634	1866.897	1947.966	2030.841	2115.522	2202.009	2290.302	2380.401	2472.306	2566.017	2661.534	2758.857	2857.986	2958.921	3061.662	3166.209	3272.562	3380.721	3490.686	3602.457	3716.034	3831.417	3948.606	4067.601	4188.402	4311.009	4435.422	4561.641	4689.666	4819.497	4951.134	5084.577	5219.826	5356.881	5495.742	5636.409	5778.882	5923.161	6069.246	6217.137	6366.834	6518.337	6671.646
4.3	4.243	4.314	4.596	5.17	6.115	7.508	9.424	11.936	15.115	19.03	23.748	29.334	35.851	43.36	51.92	61.588	72.419	84.466	97.78	112.41	128.403	145.804	164.656	185	206.875	230.318	255.364	282.046	310.395	340.44	372.208	405.724	441.011	478.09	516.98	557.698	600.259	644.676	690.96	739.12	789.163	841.094	894.916	950.83	1008.636	1068.334	1129.924	1193.406	1258.78	1326.046	1395.204	1466.254	1539.196	1614.03	1690.756	1769.374	1849.884	1932.286	2016.58	2102.766	2190.844	2280.814	2372.676	2466.43	2562.076	2659.614	2759.044	2860.366	2963.58	3068.686	3175.684	3284.574	3395.356	3508.03	3622.596	3739.054	3857.404	3977.646	4099.78	4223.806	4349.724	4477.534	4607.236	4738.83	4872.316	5007.694	5144.964	5284.126	5425.18	5568.126	5712.964	5859.694	6008.316	6158.83	6311.236	6465.534	6621.724	6779.806	6939.78
4.4	4.344	4.419	4.71	5.3	6.27	7.699	9.664	12.24	15.5	19.515	24.354	30.084	36.77	44.475	53.26	63.184	74.304	86.675	100.35	115.38	131.814	149.699	169.08	190	212.5	236.619	262.394	289.86	319.05	349.995	382.724	417.264	453.64	491.875	531.99	574.004	617.934	663.795	711.6	761.36	813.084	866.779	922.45	980.1	1039.93	1101.74	1165.53	1231.3	1299.05	1368.78	1440.49	1514.18	1589.85	1667.5	1747.13	1828.74	1912.33	1997.9	2085.45	2174.98	2266.49	2359.98	2455.45	2552.9	2652.33	2753.74	2857.13	2962.5	3069.85	3179.18	3290.49	3403.78	3519.05	3636.3	3755.53	3876.74	3999.93	4125.1	4252.25	4381.38	4512.49	4645.58	4780.65	4917.7	5056.73	5197.74	5340.73	5485.7	5632.65	5781.58	5932.49	6085.38	6240.25	6397.1	6555.93	6716.74	6879.53	7044.3	7211.05
4.5	4.445	4.524	4.824	5.43	6.425	7.89	9.904	12.544	15.885	20	24.96	30.834	37.689	45.59	54.6	64.78	76.189	88.884	102.92	118.35	135.225	153.594	173.504	195	218.125	242.92	269.424	297.674	327.705	359.55	393.24	428.804	466.269	505.66	547	590.31	635.609	682.914	732.24	783.6	837.005	892.464	949.984	1009.57	1071.225	1135.15	1201.145	1269.21	1339.345	1411.55	1485.825	1562.17	1640.585	1721.07	1803.625	1888.25	1974.945	2063.71	2154.545	2247.45	2342.425	2439.47	2538.585	2639.77	2743.025	2848.35	2955.745	3065.21	3176.745	3290.35	3406.025	3523.77	3643.585	3765.47	3889.425	4015.45	4143.545	4273.71	4405.945	4540.25	4676.625	4815.07	4955.585	5098.17	5242.825	5389.55	5538.345	5689.21	5842.145	5997.15	6154.225	6313.37	6474.585	6637.87	6803.225	6970.65	7140.145	7311.71	7485.345
4.6	4.546	4.629	4.938	5.56	6.58	8.081	10.144	12.848	16.27	20.485	25.566	31.584	38.608	46.705	55.94	66.376	78.074	91.093	105.49	121.32	138.636	157.489	177.928	200	223.75	249.221	276.454	305.488	336.36	369.105	403.756	440.344	478.898	519.445	562.01	606.616	653.284	702.033	752.88	805.84	860.926	918.149	977.518	1039.04	1102.72	1168.561	1236.764	1307.129	1379.656	1454.345	1531.196	1610.209	1691.384	1774.721	1860.22	1947.881	2037.704	2129.689	2223.836	2320.145	2418.616	2519.249	2622.044	2727.001	2834.12	2943.401	3054.844	3168.449	3284.216	3402.145	3522.236	3644.489	3768.904	3895.481	4024.22	4155.121	4288.184	4423.409	4560.796	4700.345	4842.056	4985.929	5131.964	5280.161	5430.52	5583.041	5737.724	5894.569	6053.576	6214.745	6378.076	6543.569	6711.224	6881.041	7053.02	7227.161	7403.464	7581.929	7762.556
4.7	4.647	4.734	5.052	5.69	6.735	8.272	10.384	13.152	16.655	20.97	26.172	32.334	39.527	47.82	57.28	67.972	79.959	93.302	108.06	124.29	142.047	161.384	182.352	205	229.375	255.522	283.484	313.302	345.015	378.66	414.272	451.884	491.527	533.23	577.02	622.922	670.959	721.152	773.52	828.08	884.847	943.834	1005.052	1068.51	1134.215	1202.172	1272.384	1345.052	1419.976	1497.156	1576.592	1658.284	1742.232	1828.436	1916.896	2007.612	2100.584	2195.812	2293.296	2393.036	2495.032	2599.284	2705.792	2814.556	2925.576	3038.852	3154.384	3272.172	3392.216	3514.516	3639.072	3765.884	3894.952	4026.276	4159.856	4295.692	4433.784	4574.132	4716.736	4861.596	5008.712	5158.084	5309.712	5463.596	5619.736	5778.132	5938.784	6101.692	6266.856	6434.276	6603.952	6775.884	6950.072	7126.516	7305.216	7486.172	7669.384	7854.852	8042.576
4.8	4.748	4.839	5.166	5.82	6.89	8.463	10.624	13.456	17.04	21.455	26.778	33.084	40.446	48.935	58.62	69.568	81.844	95.511	110.63	127.26	145.458	165.279	186.776	210	235	261.823	290.514	321.116	353.67	388.215	424.788	463.424	504.156	547.015	592.03	639.228	688.634	740.271	794.16	850.32	908.768	969.519	1032.586	1097.98	1165.71	1235.783	1308.204	1382.976	1460.3	1539.976	1622.004	1706.384	1793.116	1882.2	1973.636	2067.424	2163.564	2262.056	2362.9	2466.096	2571.644	2679.544	2789.796	2902.4	3017.356	3134.664	3254.324	3376.336	3500.7	3627.416	3756.484	3887.904	4021.676	4157.8	4296.276	4437.104	4580.284	4725.816	4873.7	5023.936	5176.524	5331.464	5488.756	5648.4	5810.396	5974.744	6141.444	6310.496	6481.9	6655.656	6831.764	7010.224	7191.036	7374.2	7559.716	7747.584	7937.804	8130.376	8325.3
4.9	4.849	4.944	5.28	5.95	7.045	8.654	10.864	13.76	17.425	21.94	27.384	33.834	41.365	50.05	59.96	71.164	83.729	97.72	113.2	130.23	148.869	169.174	191.2	215	240.625	268.124	297.544	328.93	362.325	397.77	435.304	474.964	516.785	560.8	607.04	655.534	706.309	759.39	814.8	872.56	932.689	995.204	1060.12	1127.45	1197.205	1269.394	1344.024	1421.1	1500.625	1582.8	1667.425	1754.5	1844.025	1936	2030.425	2127.3	2226.625	2328.4	2432.625	2539.3	2648.425	2760	2874.025	2990.5	3109.425	3230.8	3354.625	3480.9	3609.625	3740.8	3874.425	4010.5	4149.025	4290	4433.425	4579.3	4727.625	4878.4	5031.625	5187.3	5345.425	5506	5669.025	5834.5	6002.425	6172.8	6345.625	6520.9	6698.625	6878.8	7061.425	7246.5	7434.025	7624	7816.425	8011.3	8208.625	8408.4	8610.625
5	4.95	5.049	5.394	6.08	7.2	8.845	11.104	14.064	17.81	22.425	27.99	34.584	42.284	51.165	61.3	72.76	85.614	99.929	115.77	133.2	152.28	173.069	195.624	220	246.25	274.425	304.574	336.744	370.98	407.325	445.82	486.504	529.414	574.585	622.05	671.84	723.984	778.509	835.44	894.8	956.61	1020.889	1087.654	1156.92	1228.7	1303.005	1379.844	1459.224	1541.15	1625.625	1712.85	1802.625	1894.95	1989.825	2087.25	2187.225	2289.75	2394.825	2502.45	2612.625	2725.35	2840.625	2958.45	3078.825	3201.75	3327.225	3455.25	3585.825	3718.95	3854.625	3992.85	4133.625	4276.95	4422.825	4571.25	4722.225	4875.75	5031.825	5190.45	5351.625	5515.35	5681.625	5850.45	6021.825	6195.75	6372.225	6551.25	6732.825	6916.95	7103.625	7292.85	7484.625	7678.95	7875.825	8075.25	8277.225	8481.75	8688.825	8898.45
5.1	5.051	5.154	5.508	6.21	7.355	9.036	11.344	14.368	18.195	22.91	28.596	35.334	43.203	52.28	62.64	74.356	87.499	102.138	118.34	136.17	155.691	176.964	200.048	225	251.875	280.726	311.604	344.558	379.635	416.88	456.336	498.044	542.043	588.37	637.06	688.146	741.659	797.628	856.08	917.04	980.531	1046.574	1115.188	1186.39	1260.195	1336.616	1415.664	1497.348	1581.675	1668.65	1758.276	1850.754	1945.884	2043.666	2144.1	2247.186	2352.924	2461.314	2572.356	2686.05	2802.396	2921.394	3043.044	3167.346	3294.3	3423.906	3556.164	3691.074	3828.636	3968.85	4111.716	4257.234	4405.404	4556.226	4709.7	4865.826	5024.604	5186.034	5350.116	5516.85	5686.236	5858.274	6032.964	6210.306	6390.3	6572.946	6758.244	6946.194	7136.796	7330.05	7525.956	7724.514	7925.724	8129.586	8336.1	8545.266	8757.084	8971.554	9188.676
5.2	5.152	5.259	5.622	6.34	7.51	9.227	11.584	14.672	18.58	23.395	29.202	36.084	44.122	53.395	63.98	75.952	89.384	104.347	120.91	139.14	159.102	180.859	204.472	230	257.5	287.027	318.634	352.372	388.29	426.435	466.852	509.584	554.672	602.155	652.07	704.452	759.334	816.747	876.72	939.28	1004.452	1072.259	1142.722	1215.86	1291.69	1370.227	1451.484	1535.472	1622.2	1711.675	1803.902	1898.884	1996.822	2097.516	2200.966	2307.172	2416.134	2527.852	2642.326	2759.556	2879.542	3002.284	3127.782	3256.036	3387.046	3520.812	3657.334	3796.612	3938.646	4083.436	4230.982	4381.284	4534.342	4690.156	4848.726	5010.052	5174.134	5340.972	5510.566	5682.916	5858.022	6035.884	6216.502	6399.876	6586.006	6774.892	6966.534	7160.932	7358.086	7557.996	7760.662	7966.084	8174.262	8385.196	8598.886	8815.332	9034.534	9256.492	9481.206
5.3	5.253	5.364	5.736	6.47	7.665	9.418	11.824	14.976	18.965	23.88	29.808	36.834	45.041	54.51	65.32	77.548	91.269	106.556	123.48	142.11	162.513	184.754	208.896	235	263.125	293.328	325.664	360.186	396.945	435.99	477.368	521.124	567.301	615.94	667.08	720.758	777.009	835.866	897.36	961.52	1028.373	1097.944	1170.256	1245.33	1323.185	1403.838	1487.304	1573.596	1662.725	1754.7	1849.528	1947.214	2047.761	2151.37	2257.841	2367.174	2479.369	2594.426	2712.345	2833.126	2956.769	3083.274	3212.641	3344.87	3479.961	3617.914	3758.729	3902.406	4048.945	4198.346	4350.609	4505.734	4663.721	4824.57	4988.281	5154.854	5324.289	5496.586	5671.745	5849.766	6030.649	6214.394	6401.001	6590.47	6782.801	6977.994	7176.049	7376.966	7580.745	7787.386	7996.889	8209.254	8424.481	8642.57	8863.521	9087.334	9314.009	9543.546	9775.945
5.4	5.354	5.469	5.85	6.6	7.82	9.609	12.064	15.28	19.35	24.365	30.414	37.584	45.96	55.625	66.66	79.144	93.154	108.765	126.05	145.08	165.924	188.649	213.32	240	268.75	299.629	332.694	368	405.6	445.545	487.884	532.664	579.93	629.725	682.09	737.064	794.684	854.985	918	983.76	1052.294	1123.629	1197.79	1274.8	1354.68	1437.449	1523.124	1611.72	1703.25	1797.725	1895.154	1995.544	2098.9	2205.225	2314.72	2427.185	2542.62	2661.025	2782.4	2906.745	3034.06	3164.345	3297.6	3433.825	3573.02	3715.185	3860.32	4008.425	4159.5	4313.545	4470.56	4630.545	4793.5	4959.425	5128.32	5300.185	5475.02	5652.825	5833.6	6017.345	6204.06	6393.745	6586.4	6782.025	6980.62	7182.185	7386.72	7594.225	7804.7	8018.145	8234.56	8453.945	8676.3	8901.625	9129.92	9361.185	9595.42	9832.625	10072.8
5.5	5.455	5.574	5.964	6.73	7.975	9.8	12.304	15.584	19.735	24.85	31.02	38.334	46.879	56.74	68	80.74	95.039	110.974	128.62	148.05	169.335	192.544	217.744	245	274.375	305.93	339.724	375.814	414.255	455.1	498.4	544.204	592.559	643.51	697.1	753.37	812.359	874.104	938.64	1006	1076.215	1149.314	1225.324	1304.27	1386.175	1471.06	1558.944	1649.844	1743.775	1840.75	1940.78	2043.874	2150.039	2259.28	2371.6	2487.2	2605.88	2727.64	2852.48	2980.4	3111.4	3245.48	3382.64	3522.88	3666.2	3812.6	3962.08	4114.64	4270.28	4429	4590.8	4755.68	4923.64	5094.68	5268.8	5446	5626.28	5809.64	5996.08	6185.6	6378.2	6573.88	6772.64	6974.48	7179.4	7387.4	7598.48	7812.64	8029.88	8250.2	8473.6	8700.08	8929.64	9162.28	9398	9636.8	9878.68	10123.64	10371.68
5.6	5.556	5.679	6.078	6.86	8.13	9.991	12.544	15.888	20.12	25.335	31.626	39.084	47.798	57.855	69.34	82.336	96.924	113.183	131.19	151.02	172.746	196.439	222.168	250	280	312.231	346.754	383.628	422.91	464.655	508.916	555.744	605.188	657.295	712.11	769.676	830.034	893.223	959.28	1028.24	1100.136	1174.999	1252.858	1333.74	1417.67	1504.671	1594.764	1687.968	1784.3	1883.775	1986.406	2092.204	2201.178	2313.335	2428.68	2547.216	2669.144	2794.264	2922.576	3054.08	3188.776	3326.664	3467.744	3612.016	3759.48	3910.136	4063.984	4221.024	4381.256	4544.68	4711.296	4881.104	5054.104	5230.296	5409.68	5592.256	5778.024	5966.984	6159.136	6354.48	6553.016	6754.744	6959.664	7167.776	7379.08	7593.576	7811.264	8032.144	8256.216	8483.48	8713.936	8947.584	9184.424	9424.456	9667.68	9914.096	10163.704	10416.504	10672.496
5.7	5.657	5.784	6.192	6.99	8.285	10.182	12.784	16.192	20.505	25.82	32.232	39.834	48.717	58.97	70.68	83.932	98.809	115.392	133.76	153.99	176.157	200.334	226.592	255	285.625	318.532	353.784	391.442	431.565	474.21	519.432	567.284	617.817	671.08	727.12	785.982	847.709	912.342	979.92	1050.48	1124.057	1200.684	1280.392	1363.21	1449.165	1538.282	1630.584	1726.092	1824.825	1926.8	2032.032	2140.534	2252.317	2367.39	2485.76	2607.432	2732.409	2860.892	2992.681	3127.776	3266.177	3407.884	3552.897	3701.216	3852.841	4007.772	4166.009	4327.552	4492.401	4660.556	4832.017	5006.784	5184.857	5366.236	5550.921	5738.912	5930.209	6124.812	6322.721	6523.936	6728.457	6936.284	7147.417	7361.856	7579.601	7800.652	8025.009	8252.672	8483.641	8717.916	8955.497	9196.384	9440.577	9688.076	9938.881	10192.992	10450.409	10711.132	10975.161
5.8	5.758	5.889	6.306	7.12	8.44	10.373	13.024	16.496	20.89	26.305	32.838	40.584	49.636	60.085	72.02	85.528	100.694	117.601	136.33	156.96	179.568	204.229	231.016	260	291.25	324.833	360.814	399.256	440.22	483.765	529.948	578.824	630.446	684.865	742.13	802.288	865.384	931.461	1000.56	1072.72	1147.978	1226.369	1307.926	1392.68	1480.66	1571.893	1666.404	1764.216	1865.35	1969.825	2077.658	2188.864	2303.456	2421.445	2542.84	2667.648	2795.874	2927.521	3062.79	3201.481	3343.594	3489.129	3638.086	3790.465	3946.266	4105.489	4268.134	4434.201	4603.69	4776.601	4952.934	5132.689	5315.866	5502.465	5692.486	5885.929	6082.794	6283.081	6486.79	6693.921	6904.474	7118.449	7335.846	7556.665	7780.906	8008.569	8239.654	8474.161	8712.09	8953.441	9198.214	9446.409	9698.026	9953.065	10211.526	10473.409	10738.714	11007.441	11279.59
5.9	5.859	5.994	6.42	7.25	8.595	10.564	13.264	16.8	21.275	26.79	33.444	41.334	50.555	61.2	73.36	87.124	102.579	119.81	138.9	159.93	182.979	208.124	235.44	265	296.875	331.134	367.844	407.07	448.875	493.32	540.464	590.364	643.075	698.65	757.14	818.594	883.059	950.58	1021.2	1094.96	1171.899	1252.054	1335.46	1422.15	1512.155	1605.504	1702.224	1802.34	1905.875	2012.85	2123.284	2237.194	2354.595	2475.5	2599.92	2727.864	2859.339	2994.35	3132.9	3275.19	3421.02	3570.39	3723.3	3879.75	4039.74	4203.27	4370.34	4540.95	4715.1	4892.79	5074.02	5258.79	5447.1	5638.95	5834.34	6033.27	6235.74	6441.75	6651.3	6864.39	7081.02	7301.19	7524.9	7752.15	7982.94	8217.27	8455.14	8696.55	8941.5	9189.99	9442.02	9697.59	9956.7	10219.35	10485.54	10755.27	11028.54	11305.35	11585.7
6	5.96	6.099	6.534	7.38	8.75	10.755	13.504	17.104	21.66	27.275	34.05	42.084	51.474	62.315	74.7	88.72	104.464	122.019	141.47	162.9	186.39	212.019	239.864	270	302.5	337.435	374.874	414.884	457.53	502.875	550.98	601.904	655.704	712.435	772.15	834.9	900.734	969.699	1041.84	1117.2	1195.82	1277.739	1362.994	1451.62	1543.65	1639.115	1738.044	1840.464	1946.4	2055.875	2168.91	2285.524	2405.734	2529.555	2657	2788.08	2922.804	3061.179	3203.21	3348.9	3498.45	3651.66	3808.53	3969.06	4133.25	4301.1	4472.61	4647.78	4826.61	5009.1	5195.25	5385.06	5578.53	5775.66	5976.45	6180.9	6389.01	6600.78	6816.21	7035.3	7258.05	7484.46	7714.53	7948.26	8185.65	8426.7	8671.41	8919.78	9171.81	9427.5	9686.85	9949.86	10216.53	10486.86	10760.85	11038.5	11319.81	11604.78	11893.41
6.1	6.061	6.204	6.648	7.51	8.905	10.946	13.744	17.408	22.045	27.76	34.656	42.834	52.393	63.43	76.04	90.316	106.349	124.228	144.04	165.87	189.801	215.914	244.288	275	308.125	343.736	381.904	422.698	466.185	512.43	561.496	613.444	668.333	726.22	787.16	851.206	918.409	988.818	1062.48	1139.44	1219.741	1303.424	1390.528	1481.09	1575.145	1672.726	1773.864	1878.588	1986.925	2098.9	2214.536	2333.854	2456.873	2583.61	2714.08	2848.296	2986.269	3128.008	3273.52	3422.81	3575.881	3732.934	3893.769	4058.386	4226.785	4398.966	4574.929	4754.674	4938.201	5125.51	5316.601	5511.474	5710.129	5912.566	6118.785	6328.786	6542.569	6760.134	6981.481	7206.61	7435.521	7668.214	7904.689	8144.946	8388.985	8636.806	8888.409	9143.794	9402.961	9665.91	9932.641	10203.154	10477.449	10755.526	11037.385	11323.026	11612.449	11905.654	12202.641
6.2	6.162	6.309	6.762	7.64	9.06	11.137	13.984	17.712	22.43	28.245	35.262	43.584	53.312	64.545	77.38	91.912	108.234	126.437	146.61	168.84	193.212	219.809	248.712	280	313.75	350.037	388.934	430.512	474.84	521.985	572.012	624.984	680.962	740.005	802.17	867.512	936.084	1007.937	1083.12	1161.68	1243.662	1329.109	1418.062	1510.56	1606.64	1706.337	1809.684	1916.712	2027.45	2141.925	2260.162	2382.184	2508.012	2637.665	2771.16	2908.512	3049.734	3194.837	3343.83	3496.72	3653.512	3814.209	3979.012	4147.721	4320.336	4496.857	4677.284	4861.617	5049.856	5242.001	5438.052	5638.009	5841.872	6049.641	6261.316	6476.897	6696.384	6919.777	7147.076	7378.281	7613.392	7852.409	8095.332	8342.161	8592.896	8847.537	9106.084	9368.537	9634.896	9905.161	10179.332	10457.409	10739.392	11025.281	11315.076	11608.777	11906.384	12207.897	12513.316
